,target
407,0.014873307328830115
408,0.0
409,0.001925601750547046
410,0.002188183807439825
411,0.0
412,0.0010940919037199124
413,0.0005967774020290431
414,0.0004606702752504894
415,0.0
416,0.0187407355121056
417,0.001250390747108471
418,0.00025743338911056766
419,0.0
420,0.0014587892049598833
421,0.0
422,0.004862630683199611
423,0.0
424,0.0
425,0.0
426,0.010297335564422706
427,0.0
428,0.0006564551422319475
429,0.008039549396223356
430,0.0
431,0.0
432,0.00010940919037199126
433,0.004109515931045526
434,0.0
435,0.0031259768677711786
436,0.0
437,0.0
438,0.0
439,0.0
440,0.0
441,0.000175054704595186
442,0.0007293946024799417
443,0.0
444,0.0008752735229759301
445,0.0
446,0.0
447,0.0007723001673317029
448,0.0005337033676682501
449,0.0
450,0.0
451,0.0
452,0.0015629884338855893
453,0.0004052192235999675
454,0.0
455,0.0010940919037199124
456,0.0
457,0.0
458,0.0008752735229759301
459,0.0
460,0.0
461,0.0005049654940245751
462,0.0
463,0.0010940919037199124
464,0.0
465,0.00188230865156114
466,0.002461706783369803
467,0.0
468,0.0023871096081161725
469,0.005967774020290432
470,0.001050328227571116
471,0.0
472,0.0
473,0.0
474,0.0
475,0.0
476,0.00043763676148796506
477,0.0002735229759299781
478,0.0
479,0.005946151650651698
480,0.0010191541020952608
481,0.0
482,0.0031259768677711786
483,0.0
484,0.0012503907471084713
485,0.0
486,0.0
487,0.0
488,0.0
489,0.0010940919037199124
490,0.00029175784099197665
491,0.0
492,0.0
493,0.0
494,0.0002793426137157223
495,0.00036469730123997083
496,0.00033664366268305
497,0.0
498,0.0018755861206627067
499,0.0007293946024799417
500,0.0004862630683199611
501,0.0
502,0.0002793426137157223
503,0.0014587892049598833
504,0.0007814942169427947
505,0.0
506,0.0007293946024799417
507,0.0
508,0.0012156576707999028
509,0.0
510,0.0
511,0.003224691926753426
512,0.0004167969157028237
513,0.00043763676148796506
514,0.0
515,0.0
516,0.000262582056892779
517,0.0002735229759299781
518,0.002461706783369803
519,0.0
520,0.00043763676148796506
521,0.0
522,0.0004862630683199611
523,0.0005049654940245751
524,0.002500781494216942
525,0.0
526,0.00266851683834125
527,0.0
528,0.0
529,0.0015629884338855893
530,0.0
531,0.0
532,0.0
533,0.0
534,0.0
535,0.0
536,0.015183316214888583
537,0.0
538,0.00042351944660125643
539,0.0009377930603313533
540,0.0
541,0.0
542,0.0006732873253661
543,0.003125976867771178
544,0.0013545899760341773
545,0.0
546,0.0
547,0.0
548,0.0030181845619859657
549,0.0
550,0.0
551,0.0
552,0.005505752805816334
553,0.0006564551422319475
554,0.0
555,0.0
556,0.0
557,0.0014587892049598833
558,0.0
559,0.0030892006693268117
560,0.0
561,0.0002735229759299781
562,0.0016411378555798686
563,0.0
564,0.0
565,0.0
566,0.0010940919037199124
567,0.0
568,0.002188183807439825
569,0.006126914660831511
570,0.0012503907471084713
571,0.0
572,0.0012308533916849016
573,0.0
574,0.002037274579340527
575,0.0022442910845536664
576,0.00032822757111597374
577,0.0
578,0.0
579,0.010164466718430153
580,0.0
581,0.0031455142231947486
582,0.0
583,0.0
584,0.0
585,0.001036508119313601
586,0.0
587,0.0014066895904970304
588,0.0
589,0.0013858497447118891
590,0.0
591,0.0
592,0.0011868115565775322
593,0.0
594,0.0010940919037199124
595,0.0
596,0.0
597,0.0014587892049598833
598,0.0007293946024799417
599,0.0
600,0.0
601,0.003646973012399708
602,0.0021327867490236268
603,0.0010674067353365002
604,0.0012308533916849016
605,0.0
606,0.0
607,0.0
608,0.006983565342893059
609,0.001172241325414192
610,0.0
611,0.0
612,0.003455027064378671
613,0.0015317286652078773
614,0.0
615,0.0005470459518599562
616,0.0
617,0.0019817513727756904
618,0.0
619,0.0
620,0.0
621,0.0
622,0.0
623,0.0
624,0.0
625,0.0015914064054107818
626,0.0
627,0.0
628,0.0038920974279872296
629,0.0
630,0.002263638421489474
631,0.0
632,0.000437636761487965
633,0.0
634,0.0
635,0.0006483507577599481
636,0.0
637,0.000437636761487965
638,0.0068076829564794545
639,0.00175054704595186
640,0.005739498511317574
641,0.0
642,0.0
643,0.000691005412875734
644,0.0
645,0.01693738427874095
646,0.0
647,0.00175054704595186
648,0.002107139962719831
649,0.0
650,0.0010940919037199124
651,0.011187474959164173
652,0.00024313153415998054
653,0.0
654,0.0
655,0.0023871096081161725
656,0.0019564937572403144
657,0.0
658,0.0012503907471084713
659,0.0
660,0.0
661,0.00015629884338855892
662,0.0026931493014644
663,0.0004862630683199611
664,0.0
665,0.0020514223194748357
666,0.001712491675387689
667,0.0
668,0.0010940919037199124
669,0.002442623785049107
670,0.002188183807439825
671,0.0
672,0.0
673,0.0
674,0.0
675,0.0008205689277899343
676,0.0
677,0.0068847734429204254
678,0.0
679,0.0023871096081161725
680,0.0006251953735542357
681,0.0
682,0.0018426811010019575
683,0.0
684,0.0
685,0.0
686,0.0
687,0.0
688,0.0010099309880491501
689,0.0
690,0.0
691,0.0009377930603313533
692,0.001312910284463895
693,0.006693268116874759
694,0.0
695,0.0060363691239719314
696,0.0009257700723783875
697,0.007748322990278725
698,0.002188183807439825
699,0.0038901045465596883
700,0.0
701,0.0
702,0.0010940919037199124
703,0.0
704,0.0007293946024799417
705,0.0013052324465430533
706,0.00019027685282085435
707,0.0
708,0.000927196528576197
709,0.0
710,0.0005470459518599562
711,0.0
712,0.0
713,0.0
714,0.0
715,0.0004527276842978948
716,0.0004167969157028237
717,0.003938730853391685
718,0.002533686513877692
719,0.0
720,0.003751172241325414
721,0.0005835156819839533
722,0.0010940919037199124
723,0.0
724,0.0
725,0.0
726,0.0
727,0.00031259768677711783
728,0.0
729,0.0
730,0.0
731,0.0023365352520120166
732,0.0
733,0.0016046681254558715
734,0.0
735,0.0
736,0.0038571375588769795
737,0.0009190371991247265
738,0.00087527352297593
739,0.0
740,0.0
741,0.0
742,0.006271644928410207
743,0.0
744,0.001712491675387689
745,0.0
746,0.0
747,0.0
748,0.0
749,0.0
750,0.0
751,0.001312910284463895
752,0.0
753,0.0006251953735542357
754,0.0011935548040580863
755,0.0
756,0.006216431271135867
757,0.0
758,0.0029175784099197666
759,0.004584766072731062
760,0.0
761,0.002380551614687282
762,0.0
763,0.0
764,0.00324175378879974
765,0.0017505470459518602
766,0.005835156819839533
767,0.002500781494216942
768,0.0009725261366399222
769,0.0
770,0.001562988433885589
771,0.001612345963376713
772,0.0
773,0.00025743338911056766
774,0.0005148667782211353
775,0.003646973012399708
776,0.006291028446389497
777,0.0
778,0.00019892580067634773
779,0.0
780,0.0
781,0.0005934057782887661
782,0.0017019207391198636
783,0.0
784,0.0
785,0.0006435834727764191
786,0.0
787,0.0
788,0.0
789,0.0
790,0.0005470459518599562
791,0.000345502706437867
792,0.0035557986870897156
793,0.0
794,0.0
795,0.001312910284463895
796,0.0012503907471084713
797,0.0
798,0.00036469730123997083
799,0.0
800,0.0
801,0.0
802,0.0
803,0.0
804,0.0
805,0.0
806,0.002324945295404814
807,0.00036469730123997083
808,0.0
809,0.0
810,0.003580664412174259
811,0.0
812,0.0
813,0.0
814,0.0
815,0.0
816,0.0014587892049598833
817,0.0015529046375379403
818,0.0
819,0.0009725261366399222
820,0.001875586120662707
821,0.0
822,0.0010940919037199124
823,0.001312910284463895
824,0.0016671876628112949
825,0.0
826,0.0
827,0.0020423048869438365
828,0.0036105032822757116
829,0.0
830,0.0014587892049598833
831,0.0
832,0.0
833,0.0004606702752504894
834,0.0
835,0.0
836,0.0
837,0.002188183807439825
838,0.0
839,0.0
840,0.0
841,0.0
842,0.00437636761487965
843,0.0
844,0.0019855741956398406
845,0.0016411378555798684
846,0.008814374210250562
847,0.0
848,0.0
849,0.0
850,0.0050394536171341426
851,0.0
852,0.0
853,0.0004862630683199611
854,0.0
855,0.001312910284463895
856,0.0
857,0.0
858,0.0008509603695599318
859,0.0
860,0.0050394536171341426
861,0.0002735229759299781
862,0.0
863,0.0007293946024799417
864,0.00437636761487965
865,0.006892778993435448
866,0.0
867,0.00036469730123997083
868,0.0
869,0.0
870,0.0005148667782211353
871,0.0016411378555798686
872,0.0
873,0.007111597374179431
874,0.0
875,0.0
876,0.0
877,0.0
878,0.0028961256274938857
879,0.0
880,0.0
881,0.000437636761487965
882,0.00031259768677711783
883,0.0
884,0.0
885,0.002188183807439825
886,0.0
887,0.0009283204031562894
888,0.0
889,0.0005792251254987773
890,0.0013465746507322
891,0.0007723001673317029
892,0.0010940919037199124
893,0.0013967130685786115
894,0.0
895,0.0
896,0.0
897,0.0
898,0.0
899,0.0
900,0.0013754298218193186
901,0.0
902,0.00512035010940919
903,0.0
904,0.0
905,0.0
906,0.0
907,0.0
908,0.0
909,0.0
910,0.0
911,0.0018426811010019575
912,0.0
913,0.0
914,0.00262582056892779
915,0.0016832183134152501
916,0.0
917,0.0
918,0.0
919,0.002598468271334792
920,0.007111597374179431
921,0.0
922,0.0009257700723783875
923,0.0006732873253661
924,0.0006435834727764191
925,0.0
926,0.00047742192162323444
927,0.0
928,0.0008416091567076251
929,0.0
930,0.0008620118029308401
931,0.005348893751519572
932,0.0
933,0.0
934,0.0
935,0.0
936,0.002813379180994061
937,0.0
938,0.0
939,0.0
940,0.0
941,0.0007293946024799417
942,0.0
943,0.002188183807439825
944,0.0
945,0.003692560175054705
946,0.0
947,0.0
948,0.0
949,0.0
950,0.000570830558462563
951,0.005470459518599562
952,0.0
953,0.0004606702752504894
954,0.0
955,0.0
956,0.0
957,0.0
958,0.0
959,0.0
960,0.0
961,0.0
962,0.0
963,0.004633801003990219
964,0.0
965,0.0
966,0.0
967,0.00023444826508283833
968,0.0061998541210795035
969,0.01479510642530336
970,0.0
971,0.0018178757784884703
972,0.0
973,0.0
974,0.0
975,0.0
976,0.002283322233850252
977,0.0
978,0.0
979,0.0011221455422768332
980,0.0
981,0.0
982,0.0
983,0.0
984,0.0004862630683199611
985,0.0017903322060871295
986,0.0
987,0.0005470459518599562
988,0.0
989,0.0
990,0.0
991,0.0
992,0.0006790915264468422
993,0.0016411378555798686
994,0.00024313153415998054
995,0.013504851579249832
996,0.0
997,0.0
998,0.0
999,0.0028133791809940604
1000,0.000168321831341525
1001,0.00437636761487965
1002,0.002461706783369803
1003,0.0
1004,0.0027091799520683546
1005,0.0
1006,0.0038822615938448506
1007,0.0040116703136396795
1008,0.0
1009,0.0
1010,0.0
1011,0.0
1012,0.0
1013,0.0020260961179998376
1014,0.0
1015,0.0
1016,0.0014587892049598833
1017,0.0
1018,0.0
1019,0.0
1020,0.002188183807439825
1021,0.0
1022,0.0
1023,0.0
1024,0.00087527352297593
1025,0.0
1026,0.0
1027,0.0010419922892570593
1028,0.0
1029,0.0006732873253661
1030,0.0
1031,0.008640520675531617
1032,0.0
1033,0.0
1034,0.002188183807439825
1035,0.0
1036,0.0
1037,0.00025743338911056766
1038,0.0
1039,0.0
1040,0.0
1041,0.0
1042,0.0
1043,0.0
1044,0.0
1045,0.0
1046,0.0057439824945295405
1047,0.0
1048,0.0
1049,0.0
1050,0.0
1051,0.0013545899760341773
1052,0.0
1053,0.0008752735229759301
1054,0.0
1055,0.0022565645514223197
1056,0.016578710258720555
1057,0.0014066895904970304
1058,0.0
1059,0.002088720907101651
1060,0.0
1061,0.0
1062,0.0020423048869438365
1063,0.0
1064,0.0
1065,0.0
1066,0.02729927992365456
1067,0.0
1068,0.0031690937900852637
1069,0.0
1070,0.0
1071,0.0035112716910080904
1072,0.0
1073,0.006178401338653623
1074,0.0
1075,0.0
1076,0.0
1077,0.0
1078,0.0
1079,0.0
1080,0.0
1081,0.0
1082,0.0007293946024799417
1083,0.0
1084,0.0013129102844638952
1085,0.0
1086,0.0
1087,0.0
1088,0.0
1089,0.000345502706437867
1090,0.007667994538891694
1091,0.0
1092,0.0
1093,0.0020930453810293977
1094,0.002132076530325983
1095,0.0
1096,0.0
1097,0.0
1098,0.0
1099,0.0006251953735542357
1100,0.0
1101,0.0
1102,0.0
1103,0.0
1104,0.0
1105,0.0007293946024799417
1106,0.0010940919037199124
1107,0.0
1108,0.0
1109,0.004675471876328259
1110,0.0
1111,0.0
1112,0.0
1113,0.0030087527352297594
1114,0.0
1115,0.0025007814942169426
1116,0.0
1117,0.0
1118,0.0
1119,0.0
1120,0.0015446003346634059
1121,0.007211760717477733
1122,0.0
1123,0.0
1124,0.0
1125,0.0
1126,0.005470459518599562
1127,0.0006630860022544924
1128,0.0006251953735542357
1129,0.004829095299177545
1130,0.0
1131,0.0072210065645514215
1132,0.0
1133,0.002188183807439825
1134,0.0
1135,0.0
1136,0.0
1137,0.0
1138,0.0
1139,0.0
1140,0.0
1141,0.0010940919037199124
1142,0.0
1143,0.009447396755930672
1144,0.0
1145,0.0005470459518599562
1146,0.002188183807439825
1147,0.0005470459518599562
1148,0.00010257111597374179
1149,0.0
1150,0.0010419922892570593
1151,0.0041901392057358345
1152,0.0014270763961564076
1153,0.0012624137350614377
1154,0.0016101729903802487
1155,0.0
1156,0.0
1157,0.0005049654940245751
1158,0.0
1159,0.0
1160,0.0
1161,0.0029175784099197666
1162,0.0008752735229759301
1163,0.0
1164,0.0
1165,0.00031259768677711783
1166,0.00015629884338855892
1167,0.0007574482410368624
1168,0.0
1169,0.0013319379697459804
1170,0.0005470459518599562
1171,0.0
1172,0.0
1173,0.0
1174,0.0
1175,0.002188183807439825
1176,0.0
1177,0.0013319379697459804
1178,0.0
1179,0.0
1180,0.0
1181,0.0010940919037199124
1182,0.0015148964820737249
1183,0.0
1184,0.0010940919037199124
1185,0.003682553236910925
1186,0.0016411378555798686
1187,0.00018234865061998541
1188,0.0
1189,0.0010940919037199124
1190,0.0
1191,0.008703003779590213
1192,0.0
1193,0.0
1194,0.00215231194174409
1195,0.0
1196,0.0
1197,0.0012156576707999028
1198,0.0
1199,0.0
1200,0.0
1201,0.0024735990866711064
1202,0.0
1203,0.0
1204,0.0009725261366399222
1205,0.0004606702752504894
1206,0.0
1207,0.0
1208,0.0
1209,0.0
1210,0.0
1211,0.0
1212,0.0
1213,0.0011935548040580863
1214,0.00036469730123997083
1215,0.0
1216,0.00031259768677711783
1217,0.0011487964989059082
1218,0.0023954854313025455
1219,0.0
1220,0.0
1221,0.0
1222,0.0006564551422319475
1223,0.0
1224,0.006590294761230531
1225,0.0008871015435566859
1226,0.0
1227,0.0009946290033817386
1228,0.001875586120662707
1229,0.0
1230,0.0009213405505009788
1231,0.0014587892049598833
1232,0.004606702752504894
1233,0.001050328227571116
1234,0.0010029175784099197
1235,0.0
1236,0.002209224036357516
1237,0.0010940919037199124
1238,0.0014919435050726078
1239,0.0
1240,0.000345502706437867
1241,0.004821421948596224
1242,0.0
1243,0.0007293946024799417
1244,0.0007574482410368625
1245,0.005001562988433885
1246,0.0
1247,0.00043763676148796506
1248,0.0
1249,0.001823486506199854
1250,0.0
1251,0.0
1252,0.0
1253,0.0007293946024799417
1254,0.0004973145016908693
1255,0.0002188183807439825
1256,0.0
1257,0.0
1258,0.001979785349588413
1259,0.0019213321236056997
1260,0.0
1261,0.0
1262,0.0
1263,0.0005914010290377907
1264,0.0
1265,0.0016411378555798686
1266,0.0016411378555798686
1267,0.0
1268,0.0011516756881262235
1269,0.0012308533916849016
1270,0.00012871669455528383
1271,0.0036469730123997084
1272,0.0010940919037199124
1273,0.0012503907471084713
1274,0.0
1275,0.0007293946024799417
1276,0.0
1277,0.0
1278,0.0032822757111597373
1279,0.003282275711159737
1280,0.0008205689277899343
1281,0.0
1282,0.0
1283,0.0
1284,0.002552881108679796
1285,0.0017903322060871295
1286,0.009653752091646288
1287,0.0
1288,0.00019892580067634773
1289,0.006185827301801044
1290,0.0006686117189399465
1291,0.0
1292,0.0
1293,0.0
1294,0.002188183807439825
1295,0.0008752735229759301
1296,0.001969365426695842
1297,0.003692560175054705
1298,0.0
1299,0.002674446875759786
1300,0.0020423048869438365
1301,0.00262582056892779
1302,0.001415883640108122
1303,0.0
1304,0.0
1305,0.0007293946024799417
1306,0.0
1307,0.0023565056387813504
1308,0.0
1309,0.001208400013063784
1310,0.0
1311,0.0010297335564422706
1312,0.0
1313,0.0
1314,0.010462253829321663
1315,0.0042922066992088885
1316,0.00021881838074398253
1317,0.0010940919037199124
1318,0.0
1319,0.0
1320,0.0006838074398249453
1321,0.0
1322,0.0
1323,0.0
1324,0.0
1325,0.0
1326,0.0006732873253661
1327,0.0
1328,0.008935083880379287
1329,0.007502344482650828
1330,0.0
1331,0.002188183807439825
1332,0.000345502706437867
1333,0.002188183807439825
1334,0.0
1335,0.004243750414428752
1336,0.0
1337,0.0018426811010019575
1338,0.005213026129488995
1339,0.0
1340,0.001312910284463895
1341,0.0008951661030435645
1342,0.0
1343,0.0018234865061998542
1344,0.0
1345,0.0
1346,0.002037274579340527
1347,0.0
1348,0.0
1349,0.002888402625820569
1350,0.0007293946024799417
1351,0.0
1352,0.008286400975714748
1353,0.0
1354,0.006098217168274921
1355,0.0
1356,0.0009054553685957896
1357,0.0
1358,0.002117597233006282
1359,0.0
1360,0.0019395265565943902
1361,0.0
1362,0.0010940919037199124
1363,0.0
1364,0.00033664366268305
1365,0.0
1366,0.0
1367,0.0
1368,0.0
1369,0.0
1370,0.0
1371,0.0
1372,0.0
1373,0.0
1374,0.002500781494216942
1375,0.0
1376,0.0
1377,0.0
1378,0.0
1379,0.0
1380,0.0
1381,0.0029838870101452156
1382,0.0
1383,0.0
1384,0.001875586120662707
1385,0.0
1386,0.0
1387,0.0029696780243826195
1388,0.0024507658643326043
1389,0.004102844638949671
1390,0.0
1391,0.0
1392,0.000525164113785558
1393,0.0
1394,0.0008416091567076251
1395,0.0
1396,0.005835156819839533
1397,0.004786652078774617
1398,0.010419922892570595
1399,0.0009377930603313533
1400,0.0
1401,0.0
1402,0.0
1403,0.0006251953735542356
1404,0.008266472161439338
1405,0.0
1406,0.0
1407,0.00043763676148796506
1408,0.0
1409,0.0
1410,0.0
1411,0.0
1412,0.0
1413,0.0
1414,0.008971553610503282
1415,9.117432530999271e-05
1416,0.00087527352297593
1417,0.007048255211332489
1418,0.0
1419,0.0
1420,0.000691005412875734
1421,0.0049528950851033164
1422,0.0
1423,0.0
1424,0.0
1425,0.002188183807439825
1426,0.0
1427,0.0
1428,0.004220068771491092
1429,0.0
1430,0.0
1431,0.0
1432,0.0016671876628112949
1433,0.000570830558462563
1434,0.00087527352297593
1435,0.0004862630683199611
1436,0.001392480604734434
1437,0.0038293216630196935
1438,0.00014587892049598833
1439,0.0
1440,0.0
1441,0.0026031841847128953
1442,0.0014587892049598833
1443,0.00437636761487965
1444,0.0
1445,0.0030087527352297594
1446,0.00041028446389496716
1447,0.0005049654940245751
1448,0.0008752735229759301
1449,0.0
1450,0.0007293946024799417
1451,0.0
1452,0.0010940919037199124
1453,0.0010940919037199124
1454,0.0
1455,0.0
1456,0.0
1457,0.0016411378555798686
1458,0.0016958424507658647
1459,0.0003751172241325414
1460,0.0
1461,0.0012930177043962603
1462,0.0
1463,0.002188183807439825
1464,0.00032179173638820956
1465,0.004814004376367615
1466,0.00036469730123997083
1467,0.0
1468,0.005404550367773062
1469,0.0022525421547174664
1470,0.0
1471,0.002861471132805925
1472,0.0
1473,0.0
1474,0.0
1475,0.0
1476,0.0
1477,0.013398661719468494
1478,0.0
1479,0.002365604116151163
1480,0.0006564551422319475
1481,0.0
1482,0.0
1483,0.005610727711384166
1484,0.0010940919037199124
1485,0.003994303775485394
1486,0.0
1487,0.0020631447327289776
1488,0.0
1489,0.0028961256274938857
1490,0.0
1491,0.0
1492,0.0
1493,0.00043763676148796506
1494,0.0005999858826851133
1495,0.0
1496,0.0
1497,0.0
1498,0.0
1499,0.0007293946024799417
1500,0.00087527352297593
1501,0.0
1502,0.0
1503,0.0014943694294711001
1504,0.0004862630683199611
1505,0.0034101565830231034
1506,0.0
1507,0.0009377930603313533
1508,0.005001562988433885
1509,0.0038293216630196935
1510,0.009109989728933149
1511,0.0
1512,0.0
1513,0.0
1514,0.00013676148796498905
1515,0.0
1516,0.0010940919037199124
1517,0.0009010168618869867
1518,0.0012156576707999028
1519,0.0
1520,0.0
1521,0.0012871669455528382
1522,0.0
1523,0.0
1524,0.0
1525,0.001235265052586998
1526,0.0
1527,0.0018426811010019575
1528,0.0
1529,0.0013676148796498905
1530,0.0
1531,0.0
1532,0.002188183807439825
1533,0.0
1534,0.002188183807439825
1535,0.0
1536,0.0
1537,0.0006732873253661
1538,0.0015317286652078773
1539,0.0
1540,0.0
1541,0.0
1542,0.0017505470459518602
1543,0.002188183807439825
1544,0.0
1545,0.00043763676148796506
1546,0.0012503907471084713
1547,0.0007574482410368624
1548,0.0017019207391198636
1549,0.0
1550,0.006582635586017325
1551,0.0
1552,0.0010315723663644888
1553,0.0
1554,0.0
1555,0.0
1556,0.0
1557,0.0019146608315098468
1558,0.0
1559,0.00019027685282085435
1560,0.0
1561,0.0
1562,0.0
1563,0.0
1564,0.0
1565,0.0
1566,0.0
1567,0.002100656455142232
1568,0.003657392935292279
